"energy","tempo","danceability","playlist_genre","loudness","liveness","valence","track_artist","time_signature","speechiness","track_name","instrumentalness","key","acousticness","playlist_subgenre","song_id"
"529","75515","551","pop","-10469","178","521","Mac DeMarco","4","517","For the First Time","93","5","296","bedroom","1055"
"867","129989","696","pop","-25203","108","349","sign crushes motorist","4","418","Better","922","7","988","bedroom","1056"
"351","87057","665","pop","-9424","109","451","Crumb","4","276","Ghostride","819","2","516","bedroom","1057"
"585","102331","75","pop","-7576","155","584","Clairo","4","285","4EVER","552","9","49","bedroom","1058"
"286","71123","587","pop","-8839","214","302","Faye Webster","4","315","In A Good Way","288","9","185","bedroom","1059"
"382","155901","541","pop","-14323","304","343","girl in red","4","35","i wanna be your girlfriend","836","7","215","bedroom","1060"
"864","105143","556","rock","-587","209","4","Linkin Park","4","584","In the End","0","3","958","alternative","1061"
"872","184115","466","rock","-3344","121","806","Linkin Park","4","336","The Emptiness Machine","0","7","156","alternative","1062"
"62","117038","741","rock","-5505","398","934","Hozier","4","412","Too Sweet","809","10","295","alternative","1063"
"568","107849","614","rock","-5477","997","516","Audioslave","4","276","Like a Stone","0","7","797","alternative","1064"
"532","8503","548","rock","-7596","217","405","Arctic Monkeys","4","323","Do I Wanna Know?","263","5","186","alternative","1065"
"767","96483","592","rock","-2788","127","328","Red Hot Chili Peppers","4","27","Californication","165","9","21","alternative","1066"
"715","155925","315","rock","-8072","942","497","The Goo Goo Dolls","3","362","Iris","0,000797","11","125","alternative","1067"
"713","74989","645","rock","-5355","113","566","Twenty One Pilots","4","393","Ride","0","6","835","alternative","1068"
"795","123229","458","rock","-3265","756","513","Red Hot Chili Peppers","4","574","Otherside","202","0","316","alternative","1069"
"935","120092","627","rock","-4882","147","287","Linkin Park","4","324","What I've Done","0","5","92","alternative","1070"
"87","164057","28","rock","-4219","101","284","Paramore","4","592","Decode","608","10","686","alternative","1071"
"865","100016","58","rock","-4359","106","587","Linkin Park","4","313","Breaking the Habit","0","4","105","alternative","1072"
"941","119783","502","rock","-5194","553","124","Yeah Yeah Yeahs","4","716","Maps","319","7","346","alternative","1073"
"972","110006","585","rock","-445","707","585","Linkin Park","4","534","BURN IT DOWN","0","9","143","alternative","1074"
"881","158066","413","rock","-5541","805","364","Foo Fighters","4","367","Everlong","308","11","0,00599","alternative","1075"
"808","117971","493","rock","-3365","983","38","Linkin Park","4","362","New Divide","0","5","235","alternative","1076"
"742","159779","268","rock","-4939","626","416","Green Day","4","355","21 Guns","0","5","518","alternative","1077"
"839","94015","517","rock","-3521","108","416","Keane","4","287","Everybody's Changing","365","0","14","alternative","1078"
"637","80401","514","rock","-6418","389","18","Linkin Park","4","363","Leave Out All The Rest","0,000227","0","213","alternative","1079"
"796","169835","289","rock","-422","202","33","My Chemical Romance","4","494","I Don't Love You","0,00261","0","837","alternative","1080"
"717","88969","595","rock","-4803","108","547","Red Hot Chili Peppers","4","295","Scar Tissue","274","0","779","alternative","1081"
"442","81201","513","rock","-13529","878","243","Pixies","4","343","Where Is My Mind?","838","4","731","alternative","1082"
"911","1080","615","rock","-3584","908","685","Linkin Park","4","278","CASTLE OF GLASS","188","1","686","alternative","1083"
"938","91455","618","rock","-3442","167","875","Red Hot Chili Peppers","4","456","Can't Stop","0","9","179","alternative","1084"
"684","7715","36","rock","-6457","34","2","Pearl Jam","4","308","Black","0","4","323","alternative","1085"
"901","113967","621","rock","-5396","875","744","New Radicals","4","302","You Get What You Give","0","2","17","alternative","1086"
"595","129786","519","rock","-5001","762","237","Måneskin","4","283","THE LONELIEST","0","2","151","alternative","1087"
"849","156036","636","rock","-7075","372","917","Cage The Elephant","4","106","Ain't No Rest for the Wicked","0","0","438","alternative","1088"
"9","104655","427","rock","-3674","119","599","Red Hot Chili Peppers","4","499","Snow (Hey Oh)","0,00175","11","116","alternative","1089"
"921","1200","668","rock","-3727","877","782","Muse","4","439","Supermassive Black Hole","517","7","492","alternative","1090"
"944","105338","394","rock","-6506","298","265","Pearl Jam","4","761","Even Flow","0,000454","10","178","alternative","1091"
"652","173008","274","rock","-6196","108","1","STARSET","4","625","My Demons","0,00642","5","768","alternative","1092"
"905","128019","602","rock","-4046","117","411","Muse","4","775","Uprising","64","2","202","alternative","1093"
"715","137028","276","rock","-5356","201","173","Kings of Leon","4","432","Use Somebody","417","0","552","alternative","1094"
"913","96184","556","rock","-236","346","73","Red Hot Chili Peppers","4","437","Dani California","0,000859","0","193","alternative","1095"
"839","143969","572","rock","-5083","522","465","Beach Weather","4","377","Sex, Drugs, Etc.","976","4","13","alternative","1096"
"588","144636","424","rock","-5455","298","193","Coldplay","4","278","In My Place","0,000495","9","553","alternative","1097"
"939","106031","644","rock","-3486","233","861","Finger Eleven","4","456","Paralyzer","0","11","157","alternative","1098"
"486","119955","556","rock","-7139","164","243","Green Day","4","329","Last Night on Earth","0,000145","2","371","alternative","1099"
"842","100127","297","rock","-7457","848","586","Alice In Chains","4","488","Would? (2022 Remaster)","0,000091","6","286","alternative","1100"
"796","105991","6","rock","-4481","484","75","The Rasmus","4","275","In the Shadows","0,00052","2","109","alternative","1101"
"663","104561","277","rock","-8821","136","527","Franz Ferdinand","4","377","Take Me Out","51","4","409","alternative","1102"
"645","89518","552","rock","-6595","424","588","Candlebox","4","268","Far Behind","0,000138","7","187","alternative","1103"
"584","170411","509","rock","-4907","384","685","Queens of the Stone Age","4","57","No One Knows","0,00996","0","368","alternative","1104"
"94","151417","437","rock","-6946","222","48","The Cure","4","426","Just Like Heaven","573","9","524","alternative","1105"
"97","122444","451","rock","-4938","102","198","Red Hot Chili Peppers","4","107","By the Way","355","0","264","alternative","1106"
"945","91906","51","rock","-5405","413","323","Linkin Park","4","804","Two Faced","0,000048","1","658","modern","1107"
"862","98021","511","rock","-5677","939","361","Fontaines D.C.","4","659","Starburster","0,000186","10","656","modern","1108"
"812","82002","417","rock","-3979","189","419","beabadoobee","4","332","Beaches","0,00211","10","154","modern","1109"
"872","184115","466","rock","-3344","121","806","Linkin Park","4","336","The Emptiness Machine","0","7","156","modern","1110"
"866","109825","308","metal","-5671","232","227","Iron Maiden","4","59","Fear of the Dark - 2015 Remaster","141","2","739","heavy","1111"
"964","140817","445","metal","-5493","773","448","Metallica","4","282","Seek & Destroy - Remastered","132","9","37","heavy","1112"
"908","114816","415","metal","-9701","82","437","Pantera","4","765","Cowboys from Hell","345","2","437","heavy","1113"
"836","105173","543","metal","-911","153","56","Metallica","4","353","Master Of Puppets","431","4","647","death","1114"
"908","159756","285","metal","-4601","311","669","Iron Maiden","4","705","The Trooper - 2015 Remaster","909","4","318","death","1115"
"704","118242","43","metal","-8008","933","703","Pantera","4","804","Walk","221","1","155","death","1116"
"934","127066","417","metal","-3908","132","287","System Of A Down","4","119","Chop Suey!","15","7","278","death","1117"
"891","92049","283","metal","-8165","159","226","Korn","4","178","Blind","38","2","678","death","1118"
"695","102178","437","metal","-9447","124","413","Metallica","3","617","One","857","7","111","death","1119"
"763","148366","365","metal","-945","865","342","Danzig","4","591","Mother","457","11","726","death","1120"
"908","114816","415","metal","-9701","82","437","Pantera","4","765","Cowboys from Hell","345","2","437","death","1121"
"982","143772","354","metal","-3026","204","194","Slipknot","4","168","Duality","294","4","237","death","1122"
"828","123257","577","metal","-8691","581","604","Metallica","4","298","Enter Sandman","114","6","213","death","1123"
"916","118004","58","metal","-4358","126","683","Avenged Sevenfold","4","387","Hail to the King","259","3","297","death","1124"
"898","103299","353","metal","-5877","39","525","Korn","4","52","Freak On a Leash","105","2","0,00223","death","1125"
"963","125033","59","metal","-6489","781","586","Rob Zombie","4","676","Dragula","105","0","0,00875","death","1126"
"949","129984","554","metal","-4928","2","233","Avenged Sevenfold","4","787","Nightmare","0,00998","2","318","death","1127"
"781","71841","443","metal","-4277","166","372","Deftones","4","377","My Own Summer (Shove It)","205","1","0,00133","death","1128"
"714","107441","567","metal","-8512","186","191","TOOL","3","302","Schism","417","9","12","death","1129"
"776","77987","585","punk","-5898","3","427","Avril Lavigne","4","459","Complicated","0,000774","5","572","pop punk","1130"
"954","14385","465","punk","-4251","573","458","The All-American Rejects","4","44","Dirty Little Secret","0,000538","10","346","pop punk","1131"
"849","162152","643","punk","-5428","58","903","Jimmy Eat World","4","526","The Middle","0","2","371","pop punk","1132"
"691","100008","718","punk","-644","627","552","The All-American Rejects","4","387","Gives You Hell","0","4","159","pop punk","1133"
"887","119974","606","punk","-4404","337","903","Bowling For Soup","4","598","1985","0","4","242","pop punk","1134"
"75","118015","774","punk","-4927","808","927","Fountains Of Wayne","4","412","Stacy's Mom","0,00178","11","207","pop punk","1135"
"906","172977","517","punk","-3677","113","731","Paramore","4","735","Misery Business","0,000926","1","272","pop punk","1136"
"883","9341","45","punk","-4094","293","328","Evanescence","4","524","Call Me When You're Sober","0","7","193","pop punk","1137"
"9","149937","487","punk","-4417","358","484","Avril Lavigne","4","482","Sk8er Boi","0","0","0,00679","pop punk","1138"
"406","15195","457","punk","-7462","117","208","Avril Lavigne","3","291","I'm with You","0","9","8","pop punk","1139"
"936","170229","414","punk","-2407","369","74","Avril Lavigne","4","758","My Happy Ending","0","2","136","pop punk","1140"
"939","177751","494","punk","-3127","139","893","Good Charlotte","4","126","The Anthem","0","1","666","pop punk","1141"
"893","104031","61","punk","-3681","21","673","Paramore","4","921","Ain't It Fun","0,00441","9","154","pop punk","1142"
"923","13601","602","punk","-3763","561","765","Paramore","4","44","Still into You","0","5","98","pop punk","1143"
"83","170094","569","punk","-4106","114","609","Panic! At The Disco","4","14","I Write Sins Not Tragedies","0","9","807","pop punk","1144"
"897","148708","434","punk","-4918","612","685","blink-182","4","488","All The Small Things","0","0","103","pop punk","1145"
"814","10498","546","punk","-5146","972","146","Green Day","4","314","Wake Me up When September Ends","0","7","23","pop punk","1146"
"943","94612","331","punk","-3188","242","296","Evanescence","4","698","Bring Me To Life","0,000206","4","721","pop punk","1147"
"926","149976","578","punk","-3689","14","877","Avril Lavigne","4","548","What the Hell","127","6","472","pop punk","1148"
"781","110024","655","punk","-6547","867","584","blink-182","4","34","I Miss You","0,000533","11","103","pop punk","1149"
"682","16706","496","punk","-4095","589","474","Green Day","4","294","Boulevard of Broken Dreams","0,00294","8","552","pop punk","1150"
"988","186113","38","punk","-2042","368","769","Green Day","4","639","American Idiot","0,00786","1","0,00264","pop punk","1151"
"823","87904","693","punk","-3761","328","741","Weezer","4","726","Beverly Hills","0","5","932","pop punk","1152"
"563","137715","452","punk","-6607","143","209","Paramore","3","272","The Only Exception","0","4","144","pop punk","1153"
"744","119921","628","punk","-4718","313","277","mgk, YUNGBLUD, Travis Barker","4","379","I Think I'm OKAY (with YUNGBLUD & Travis Barker)","0","7","257","pop punk","1154"
"946","103408","494","punk","-2757","398","741","Lit","4","637","My Own Worst Enemy","0","4","129","pop punk","1155"
"904","173734","486","punk","-3751","947","786","Yellowcard","4","638","Ocean Avenue","0,00283","6","0,00343","pop punk","1156"
"932","92956","545","punk","-2189","127","464","The Red Jumpsuit Apparatus","4","399","Face Down","0","7","665","pop punk","1157"
"873","143519","308","punk","-4542","974","686","AFI","4","533","Miss Murder","729","8","22","pop punk","1158"
"892","154844","46","punk","-5046","106","59","Fall Out Boy","4","619","Thnks fr th Mmrs","0","10","51","pop punk","1159"
"857","111647","463","punk","-3063","184","856","My Chemical Romance","4","632","Teenagers","0","4","506","pop punk","1160"
"914","196482","403","punk","-5215","65","626","Sum 41","4","142","Fat Lip","0","9","579","pop punk","1161"
"951","157663","391","punk","-7419","878","468","blink-182","4","688","What's My Age Again?","446","6","12","pop punk","1162"
"705","138559","818","punk","-6679","613","772","Gorillaz","4","177","Feel Good Inc.","233","6","836","pop punk","1163"
"94","179722","21","punk","-3427","269","255","My Chemical Romance","4","123","I'm Not Okay (I Promise)","0","9","602","pop punk","1164"
"87","164057","28","punk","-4219","101","284","Paramore","4","592","Decode","608","10","686","pop punk","1165"
